num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2023S025751;20/07/2023;11:10:00;FUENCARRAL;+01170S;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439639.914;4490015.797;N;NULL
2023S025766;20/07/2023;15:50:00;CALL. DOCTOR VELASCO, 14;14;3;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;441519.543;4473380.855;N;NULL
2023S025827;21/07/2023;5:47:00;AVDA. MEDITERRANEO / A3;3;3;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;443452.566;4473086.799;S;NULL
2023S025877;21/07/2023;18:43:00;BULEV. JOSE PRAT / AVDA. DEMOCRACIA;1;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;447643.545;4471866.629;N;NULL
2023S025885;21/07/2023;18:10:00;LAGUNA DE MEAQUES;0;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;434992.259;4473125.527;N;NULL
2023S025885;21/07/2023;18:10:00;LAGUNA DE MEAQUES;0;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;434992.259;4473125.527;N;NULL
2023S025937;21/07/2023;8:15:00;AVDA. CERRO MILANO / AVDA. GRAN VIA DEL SURESTE;44;18;VILLA DE VALLECAS;Atropello a animal;Despejado;Bicicleta;Conductor;De 70 a 74 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;449310.304;4467496.888;N;NULL
2023S025952;22/07/2023;13:00:00;PASEO. FERNAN NUÑEZ, 22;22;3;RETIRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;442296.557;4474200.009;N;NULL
2023S025952;22/07/2023;13:00:00;PASEO. FERNAN NUÑEZ, 22;22;3;RETIRO;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 65 a 69 años;Mujer;3;Ingreso superior a 24 horas;442296.557;4474200.009;N;NULL
2023S026023;23/07/2023;10:00:00;PASEO. RECOLETOS / CALL. BARBARA DE BRAGANZA;27;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;2;Ingreso inferior o igual a 24 horas;441319.795;4474965.164;N;1
2023S026053;23/07/2023;6:20:00;GTA. PIRAMIDES, 7;7;2;ARGANZUELA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;439355.385;4472475.242;N;NULL
2023S026058;23/07/2023;0:40:00;CALL. DOCTOR ESQUERDO / AVDA. NAZARET;72;3;RETIRO;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;NULL;NULL;443179.446;4473825.504;N;NULL
2023S026107;24/07/2023;14:25:00;CALL. PRINCIPE DE VERGARA / CALL. GOYA;22;4;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;442308.487;4475170.209;N;NULL
2023S026113;24/07/2023;14:45:00;CALL. CIDAMON, 9;9;15;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;NULL;NULL;444263.964;4478011.683;N;NULL
2023S026129;24/07/2023;20:10:00;CALL. PARRA / CALL. SANTO DOMINGO;41;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;1;Atención en urgencias sin posterior ingreso;437944.375;4470976.285;N;NULL
2023S026134;24/07/2023;21:40:00;CALL. ARROYO BUENO, 4;4;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;440151.147;4466790.275;N;NULL
2023S026195;25/07/2023;19:40:00;AVDA. MANZANARES / CALL. SAN POMPEYO;74;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;438712.959;4472489.725;N;NULL
2023S026202;25/07/2023;22:59:00;CALL. FUENTE CARRANTONA / CALL. CIUDAD ENCANTADA;38A;14;MORATALAZ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;446588.046;4473503.041;N;NULL
2023S026227;26/07/2023;9:50:00;PASEO. EMBARCADERO, 1;1;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438155.509;4474515.800;N;NULL
2023S026273;26/07/2023;21:35:00;CALL. CARAMUEL / CALL. VIA CARPETANA;6;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;438296.904;4473927.597;N;NULL
2023S026329;27/07/2023;20:15:00;PASEO. CASTELLANA / PLAZA. SAN JUAN DE LA CRUZ;61;7;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441310.848;4476915.146;N;NULL
2023S026332;27/07/2023;19:25:00;CALL. RAIMUNDO FERNANDEZ VILLAVERDE / PASEO. CASTELLANA;67;6;TETUÁN;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;3;Ingreso superior a 24 horas;441351.409;4477507.094;N;NULL
2023S026342;28/07/2023;3:10:00;CALL. GRAN VIA, 1;1;1;CENTRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;440821.833;4474511.769;N;NULL
2023S026445;29/07/2023;17:18:00;CALL. TOLEDO, 180;180;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;1;Atención en urgencias sin posterior ingreso;439410.388;4472592.726;N;NULL
2023S026480;29/07/2023;14:35:00;PASEO. CAMOENS Y VALERO, 4;4;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438470.335;4475827.585;N;NULL
2023S026501;30/07/2023;17:45:00;CALL. JUAN JOSE MARTINEZ SECO, 44;44;17;VILLAVERDE;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;441505.827;4467023.997;N;NULL
2023S026516;31/07/2023;0:45:00;AVDA. ALBUFERA / CALL. LOPEZ GRASS;91;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;443853.709;4471740.396;N;NULL
2023S026518;30/07/2023;23:40:00;PLAZA. CIBELES / CALL. ALCALA;2;1;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441163.140;4474539.303;N;NULL
2023S026574;31/07/2023;16:20:00;PASEO FERNÁN NÚNEZ, 1;1;3;RETIRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;441692.307;4473487.653;N;NULL
2023S026578;31/07/2023;22:50:00;CALL. JOAQUIN TURINA, 40;40;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;436013.741;4469341.439;S;NULL
2023S026580;01/08/2023;1:20:00;CALL. ALCALA, 29;29;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;NULL;NULL;440773.064;4474421.421;N;NULL
2023S026645;02/08/2023;7:00:00;JUNTO A URGENCIAS MATERNIDAD HOSPITAL LA PAZ;13;8;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;Desconocido;Desconocido;NULL;NULL;441593.288;4481364.856;N;NULL
2023S026645;02/08/2023;7:00:00;JUNTO A URGENCIAS MATERNIDAD HOSPITAL LA PAZ;13;8;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;Desconocido;Desconocido;NULL;NULL;441593.288;4481364.856;N;NULL
2023S026682;02/08/2023;14:30:00;CALL. SANTA LEONOR, 61;61;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;446645.906;4476119.831;N;NULL
2023S026685;02/08/2023;18:50:00;PARQUE MADRID RÍO;1;11;CARABANCHEL;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;439168.831;4472367.872;N;NULL
2023S026715;03/08/2023;8:30:00;PQUE. FUENTE CARRANTONA / CALL. PESCARA;0;14;MORATALAZ;Colisión frontal;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;446852.157;4474057.532;N;NULL
2023S026715;03/08/2023;8:30:00;PQUE. FUENTE CARRANTONA / CALL. PESCARA;0;14;MORATALAZ;Colisión frontal;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;446852.157;4474057.532;N;NULL
2023S026804;04/08/2023;9:45:00;AVDA. MANZANARES, 38;38;10;LATINA;Colisión frontal;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438652.341;4473056.713;N;NULL
2023S026804;04/08/2023;9:45:00;AVDA. MANZANARES, 38;38;10;LATINA;Colisión frontal;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;438652.341;4473056.713;N;NULL
2023S026804;04/08/2023;9:45:00;AVDA. MANZANARES, 38;38;10;LATINA;Colisión frontal;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438652.341;4473056.713;N;NULL
2023S026828;04/08/2023;15:58:00;CALL. MARQUES DE URQUIJO, 40;40;9;MONCLOA-ARAVACA;Caída;LLuvia intensa;Bicicleta;Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;438848.588;4475646.101;N;NULL
2023S026855;05/08/2023;1:10:00;PASEO INFANTA ISABEL,2;2;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;441709.680;4473085.904;N;NULL
2023S026898;05/08/2023;23:10:00;CALL. ALCALA, 236;236;15;CIUDAD LINEAL;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;1;Atención en urgencias sin posterior ingreso;444249.742;4475898.997;N;NULL
2023S026934;06/08/2023;12:01:00;CALL. ANICETO MARINAS / PLAZA. ALMUÑECAR;96;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;438068.446;4475516.289;N;NULL
2023S026999;06/08/2023;21:30:00;PASEO. ERMITA DEL SANTO, 18;18;10;LATINA;Atropello a persona;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;438730.556;4473588.750;N;NULL
2023S026999;06/08/2023;21:30:00;PASEO. ERMITA DEL SANTO, 18;18;10;LATINA;Atropello a persona;Despejado;Bicicleta;Peatón;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;438730.556;4473588.750;N;NULL
2023S026999;06/08/2023;21:30:00;PASEO. ERMITA DEL SANTO, 18;18;10;LATINA;Atropello a persona;Despejado;Bicicleta;Peatón;De 65 a 69 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438730.556;4473588.750;N;NULL
2023S027019;07/08/2023;20:30:00;CALL. SAN JUAN DE ORTEGA / CALL. GRAÑON;12;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 70 a 74 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442720.218;4484141.208;N;NULL
2023S027021;07/08/2023;15:45:00;PASEO. INFANTA ISABEL, 1;1;3;RETIRO;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441323.225;4473370.395;N;NULL
2023S027047;08/08/2023;10:40:00;JUNTO A PARTE DE LA TAPIA ENTRE TORRETA ACCESO ARAVACA Y PARALELA A M503;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;1;Atención en urgencias sin posterior ingreso;435066.730;4477773.243;N;NULL
2023S027105;09/08/2023;13:10:00;CALL. PRINCIPE DE VERGARA, 128;128;5;CHAMARTÍN;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Hombre;1;Atención en urgencias sin posterior ingreso;442458.448;4477106.646;N;NULL
2023S027141;10/08/2023;9:20:00;CALL. ALCALA, 53;53;4;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;441268.950;4474560.130;N;NULL
2023S027157;10/08/2023;13:20:00;FAROLA 34 PARQUE;70;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;NULL;NULL;438269.763;4470062.752;N;NULL
2023S027177;10/08/2023;17:35:00;CALL. RICARDO ORTIZ, 84;84;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444217.050;4475043.193;N;NULL
2023S027184;10/08/2023;22:05:00;CALL. GENERAL RICARDOS / CALL. MANUEL LAMELA;182;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;14;Sin asistencia sanitaria;437665.662;4470928.938;N;NULL
2023S027198;11/08/2023;6:50:00;AVDA. DEMOCRACIA, 13  CARRIL BICI;13;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;447032.137;4470762.702;N;NULL
2023S027226;11/08/2023;15:55:00;IDB. PARQUE CUÑA VERDE, 0;0;19;VICÁLVARO;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;447728.098;4473687.768;N;NULL
2023S027248;11/08/2023;21:50:00;CALL. PORTUGALETE, 6;6;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;1;Atención en urgencias sin posterior ingreso;446075.283;4475255.322;N;NULL
2023S027293;12/08/2023;13:30:00;AVDA. GRAN VIA DE SAN FRANCISCO, 1;1;1;CENTRO;Colisión lateral;Se desconoce;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439609.567;4473177.780;N;NULL
2023S027380;14/08/2023;0:12:00;AVDA. ALBUFERA / CALL. SAN CLAUDIO;100;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;445501.203;4471053.156;N;NULL
2023S027383;14/08/2023;1:55:00;PASEO. CASTELLANA, 86;86;5;CHAMARTÍN;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441388.616;4477144.517;N;NULL
2023S027410;14/08/2023;20:25:00;CUSTA. VEGA / PASEO. CIUDAD DE PLASENCIA;3;1;CENTRO;Colisión frontal;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439206.038;4474001.637;N;NULL
2023S027418;14/08/2023;23:20:00;CALL. CEBREROS / CALL. HIGUERAS;1;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;436766.594;4472932.306;N;NULL
2023S027431;15/08/2023;11:10:00;CALL. CONVENIO / CALL. MARIA ENCINAS;41;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;442980.835;4471318.497;N;NULL
2023S027489;16/08/2023;23:00:00;PLAZA. CARLOS CAMBRONERO / CALL. SAN ROQUE;1;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;NULL;NULL;440255.572;4474939.552;N;NULL
2023S027520;17/08/2023;14:28:00;AVDA. COMPLUTENSE, 40;40;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;438190.727;4478430.208;N;NULL
2023S027524;17/08/2023;15:17:00;PLAZA. CEBADA / CALL. TOLEDO;1;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;439882.054;4473647.505;N;NULL
2023S027567;18/08/2023;14:45:00;CALL. SESEÑA, 79;79;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;435051.026;4472110.138;N;NULL
2023S027581;18/08/2023;20:30:00;PSRL. CALLE DEL VADO, 0;0;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;NULL;NULL;441021.398;4470792.378;N;NULL
2023S027598;19/08/2023;2:40:00;PLAZA. PUERTA DEL ANGEL / AVDA. PORTUGAL;2;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;438072.174;4474034.668;N;NULL
2023S027613;19/08/2023;10:20:00;CALLE MAYOR 88;88;1;CENTRO;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439492.505;4474076.423;N;NULL
2023S027660;20/08/2023;12:10:00;CALL. VERSALLES, 123;123;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;447932.995;4474267.600;N;NULL
2023S027740;21/08/2023;23:45:00;CALL. SEGOVIA / RONDA. SEGOVIA;41;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;439202.160;4473947.468;N;NULL
2023S027752;22/08/2023;9:18:00;AVDA. MONTE IGUELDO, 89;89;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443124.642;4471530.690;N;NULL
2023S027791;22/08/2023;21:43:00;PQUE. PINAR DE LA ELIPA, 0;0;15;CIUDAD LINEAL;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;2;Ingreso inferior o igual a 24 horas;444434.994;4474468.134;N;NULL
2023S027795;22/08/2023;21:20:00;AVDA. GRAN VIA DE VILLAVERDE / CALL. CARMELITAS;14;17;VILLAVERDE;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441941.362;4466966.333;N;NULL
2023S027809;23/08/2023;9:20:00;GTA. LUXEMBURGO / CALL. RIBERA DEL SENA;2;21;BARAJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;3;Ingreso superior a 24 horas;447419.114;4479353.024;N;NULL
2023S027852;23/08/2023;20:15:00;CALL. JOSE ARCONES GIL / CALL. DOCTOR CIRAJAS;26;15;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;445833.330;4476236.576;N;NULL
2023S027855;23/08/2023;23:30:00;CALL. VALMOJADO, 293;293;10;LATINA;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;435506.496;4470862.205;N;NULL
2023S027913;25/08/2023;10:10:00;AVDA. POBLADOS, 167;167;12;USERA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;2;Ingreso inferior o igual a 24 horas;439893.946;4469302.219;N;NULL
2023S027918;25/08/2023;11:18:00;CALL. HERMANOS GARCIA NOBLEJAS, 129;129;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;446992.135;4474543.833;N;NULL
2023S027954;24/08/2023;20:10:00;AVDA. PORTUGAL / PLAZA. PUERTA DEL ANGEL;3;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Mujer;1;Atención en urgencias sin posterior ingreso;438088.045;4474043.831;N;NULL
2023S027972;26/08/2023;5:45:00;CALL. HUERTAS, 12;12;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;1;Atención en urgencias sin posterior ingreso;440560.307;4473942.025;N;NULL
2023S027978;26/08/2023;9:25:00;PASEO. CASTELLANA / CALL. ZURBARAN;23;7;CHAMBERÍ;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;2;Ingreso inferior o igual a 24 horas;441511.867;4475645.654;N;NULL
2023S027980;26/08/2023;11:00:00;CALL. GALEON / CALL. CARABELA;13;21;BARAJAS;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;450304.066;4478469.465;N;NULL
2023S028048;27/08/2023;22:00:00;PASEO. QUINCE DE MAYO, 25;25;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;2;Ingreso inferior o igual a 24 horas;438777.381;4472297.076;N;NULL
2023S028054;28/08/2023;0:14:00;CALL. ATOCHA / CALL. SANTA INES;104;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;441002.119;4473546.255;N;NULL
2023S028054;28/08/2023;0:14:00;CALL. ATOCHA / CALL. SANTA INES;104;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;3;Ingreso superior a 24 horas;441002.119;4473546.255;N;NULL
2023S028069;27/08/2023;14:46:00;CALL. MARQUES DE URQUIJO / CALL. FERRAZ;38;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;438883.445;4475658.479;N;NULL
2023S028085;28/08/2023;12:30:00;CALL. FRANCOS RODRIGUEZ / GTA. ROCIO DURCAL;69;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;439649.160;4478770.509;N;NULL
2023S028088;28/08/2023;13:45:00;PASEO. VIRGEN DEL PUERTO, 7;7;2;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;438816.899;4473889.347;N;NULL
2023S028128;29/08/2023;8:15:00;CALL. JUAN BRAVO, 70;70;4;SALAMANCA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;442927.128;4475951.656;N;NULL
2023S028149;29/08/2023;15:20:00;CALL. MAQUINILLA / CALL. TRANVIA BLANCO;26;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;1;Atención en urgencias sin posterior ingreso;445989.612;4470222.426;N;NULL
2023S028206;30/08/2023;10:10:00;IDB. AVENIDA DE LOS ROSALES / CTRA. M-301;0;17;VILLAVERDE;Caída;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;1;Atención en urgencias sin posterior ingreso;443347.583;4465404.008;N;NULL
2023S028217;30/08/2023;15:49:00;PASEO. CASTELLANA, 59;59;7;CHAMBERÍ;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;441360.804;4476710.399;N;NULL
2023S028219;30/08/2023;16:45:00;PASEO. CASTELLANA, 72;72;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441442.981;4476652.204;N;NULL
2023S028220;30/08/2023;16:35:00;AVDA. LOS ROSALES, 113;113;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442262.258;4467240.059;N;NULL
2023S028288;30/08/2023;19:45:00;PASEO. AZUL, 2;2;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;437936.695;4474947.810;N;NULL
2023S028288;30/08/2023;19:45:00;PASEO. AZUL, 2;2;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;437936.695;4474947.810;N;NULL
2023S028300;31/08/2023;13:55:00;CALL. BRAVO MURILLO, 257;257;6;TETUÁN;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440674.349;4478976.505;N;NULL
2023S028315;31/08/2023;19:45:00;PLAZA. EMPERADOR CARLOS V, 1;1;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;3;Ingreso superior a 24 horas;441313.644;4473357.925;N;NULL
2023S028324;31/08/2023;21:10:00;CALL. ALCALDE SAINZ DE BARANDA / CALL. ANTONIO CASERO;107;3;RETIRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 40 a 44 años;Mujer;2;Ingreso inferior o igual a 24 horas;443561.575;4474510.038;N;NULL
2023S028335;31/08/2023;22:35:00;CALLE ALFONSO XII 58;58;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;441563.762;4473448.648;N;NULL
