num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2024S003506;30/01/2024;13:45:00;GLORIETA MAR DE CRISTAL /  CALLE AYACUCHO;2;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;NULL;NULL;445.857.339;4.480.105.914;N;NULL
2024S003506;30/01/2024;13:45:00;GLORIETA MAR DE CRISTAL /  CALLE AYACUCHO;2;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 70 a 74 años;Hombre;NULL;NULL;445.857.339;4.480.105.914;N;NULL
2024S003507;30/01/2024;14:15:00;CALL. SAN BASILIO, 21;21;12;USERA;Atropello a persona;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;439.921.665;4.470.134.862;N;NULL
2024S003507;30/01/2024;14:15:00;CALL. SAN BASILIO, 21;21;12;USERA;Atropello a persona;Despejado;Turismo;Peatón;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;439.921.665;4.470.134.862;N;NULL
2024S003507;30/01/2024;14:15:00;CALL. SAN BASILIO, 21;21;12;USERA;Atropello a persona;Despejado;Turismo;Peatón;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;439.921.665;4.470.134.862;N;NULL
2024S003507;30/01/2024;14:15:00;CALL. SAN BASILIO, 21;21;12;USERA;Atropello a persona;Despejado;Turismo;Peatón;De 6 a 9 años;Mujer;1;Atención en urgencias sin posterior ingreso;439.921.665;4.470.134.862;N;NULL
2024S003511;30/01/2024;14:37:00;CALL. PLAYA DE BARLOVENTO / CALL. PLAYA DEL SARDINERO;29;21;BARAJAS;Atropello a persona;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;449.917.238;4.480.229.966;N;NULL
2024S003511;30/01/2024;14:37:00;CALL. PLAYA DE BARLOVENTO / CALL. PLAYA DEL SARDINERO;29;21;BARAJAS;Atropello a persona;Despejado;Turismo;Peatón;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;449.917.238;4.480.229.966;N;NULL
2024S003512;30/01/2024;14:25:00;CALL. ALCALA, 48;48;1;CENTRO;Colisión lateral;Despejado;Autobús;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;441.096.706;4.474.509.553;N;NULL
2024S003512;30/01/2024;14:25:00;CALL. ALCALA, 48;48;1;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;441.096.706;4.474.509.553;N;NULL
2024S003513;30/01/2024;14:10:00;AVDA. AMERICA, 119;119;21;BARAJAS;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;449.648.368;4.477.869.278;N;NULL
2024S003514;30/01/2024;15:10:00;CALL. FUENTE CARRANTONA / AVDA. DOCTOR GARCIA TAPIA;39;14;MORATALAZ;Alcance;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;NULL;NULL;446.447.869;4.473.249.829;N;NULL
2024S003514;30/01/2024;15:10:00;CALL. FUENTE CARRANTONA / AVDA. DOCTOR GARCIA TAPIA;39;14;MORATALAZ;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;446.447.869;4.473.249.829;N;NULL
2024S003514;30/01/2024;15:10:00;CALL. FUENTE CARRANTONA / AVDA. DOCTOR GARCIA TAPIA;39;14;MORATALAZ;Alcance;Despejado;Turismo;Pasajero;De 60 a 64 años;Mujer;NULL;NULL;446.447.869;4.473.249.829;N;NULL
2024S003515;30/01/2024;15:50:00;AVDA. DOCTOR ARCE / CALL. RODRIGUEZ MARIN;1;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;442.431.962;4.477.776.896;N;NULL
2024S003515;30/01/2024;15:50:00;AVDA. DOCTOR ARCE / CALL. RODRIGUEZ MARIN;1;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;442.431.962;4.477.776.896;N;NULL
2024S003515;30/01/2024;15:50:00;AVDA. DOCTOR ARCE / CALL. RODRIGUEZ MARIN;1;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;442.431.962;4.477.776.896;N;NULL
2024S003518;30/01/2024;14:30:00;AVDA. MIRAFLORES, 1;1;9;MONCLOA-ARAVACA;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438.119.893;4.478.743.107;N;NULL
2024S003518;30/01/2024;14:30:00;AVDA. MIRAFLORES, 1;1;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;438.119.893;4.478.743.107;N;NULL
2024S003519;30/01/2024;16:22:00;PASEO. SANTA MARIA DE LA CABEZA / CALL. BALEARES;140;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;439.479.606;4.471.263.162;N;NULL
2024S003519;30/01/2024;16:22:00;PASEO. SANTA MARIA DE LA CABEZA / CALL. BALEARES;140;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;439.479.606;4.471.263.162;N;NULL
2024S003520;30/01/2024;16:50:00;CALL. MARTINEZ IZQUIERDO, 7;7;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;443.038.570;4.475.978.342;N;NULL
2024S003520;30/01/2024;16:50:00;CALL. MARTINEZ IZQUIERDO, 7;7;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Motocicleta > 125cc;Conductor;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443.038.570;4.475.978.342;N;NULL
2024S003520;30/01/2024;16:50:00;CALL. MARTINEZ IZQUIERDO, 7;7;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Motocicleta > 125cc;Pasajero;De 10 a 14 años;Hombre;2;Ingreso inferior o igual a 24 horas;443.038.570;4.475.978.342;N;NULL
2024S003522;30/01/2024;17:20:00;AVDA. CIUDAD DE BARCELONA / AVDA. PAZ;226;3;RETIRO;Colisión fronto-lateral;Despejado;Autobús;Conductor;De 25 a 29 años;Hombre;NULL;NULL;443.173.928;4.472.199.325;N;NULL
2024S003522;30/01/2024;17:20:00;AVDA. CIUDAD DE BARCELONA / AVDA. PAZ;226;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 70 a 74 años;Hombre;NULL;NULL;443.173.928;4.472.199.325;N;NULL
2024S003523;30/01/2024;14:45:00;CALL. CERAMISTAS / CALL. ARCOS DE JALON;17;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447.900.970;4.475.268.240;N;NULL
2024S003523;30/01/2024;14:45:00;CALL. CERAMISTAS / CALL. ARCOS DE JALON;17;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;447.900.970;4.475.268.240;N;NULL
2024S003523;30/01/2024;14:45:00;CALL. CERAMISTAS / CALL. ARCOS DE JALON;17;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 18 a 20 años;Mujer;14;Sin asistencia sanitaria;447.900.970;4.475.268.240;N;NULL
2024S003525;30/01/2024;17:06:00;CTRA. ALCOBENDAS A BARAJAS / CALL. CONCORDIA;14;21;BARAJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;449.221.239;4.482.715.331;N;NULL
2024S003525;30/01/2024;17:06:00;CTRA. ALCOBENDAS A BARAJAS / CALL. CONCORDIA;14;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;449.221.239;4.482.715.331;N;NULL
2024S003528;30/01/2024;16:15:00;CALL. NURIA, 46;46;8;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439.976.039;4.482.805.356;N;NULL
2024S003529;30/01/2024;18:40:00;AUTOV. M-30, 01NC40;01NC40;5;CHAMARTÍN;Caída;Despejado;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;442.973.841;4.480.364.849;N;NULL
2024S003530;30/01/2024;15:15:00;PASEO. URUGUAY, 5;5;3;RETIRO;Caída;NULL;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;NULL;NULL;442.169.503;4.473.632.145;N;NULL
2024S003531;30/01/2024;17:35:00;CALL. LUISA MUÑOZ / CALL. VALENTIN LLAGUNO;5;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;437.996.166;4.471.307.170;N;NULL
2024S003531;30/01/2024;17:35:00;CALL. LUISA MUÑOZ / CALL. VALENTIN LLAGUNO;5;11;CARABANCHEL;Colisión fronto-lateral;Despejado;VMU eléctrico;Conductor;De 15 a 17 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;437.996.166;4.471.307.170;N;NULL
2024S003532;30/01/2024;19:00:00;AVDA. MONASTERIO DE SILOS, 82;82;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;441.371.681;4.484.548.932;N;NULL
2024S003532;30/01/2024;19:00:00;AVDA. MONASTERIO DE SILOS, 82;82;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441.371.681;4.484.548.932;N;NULL
2024S003532;30/01/2024;19:00:00;AVDA. MONASTERIO DE SILOS, 82;82;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Turismo;Peatón;De 40 a 44 años;Hombre;NULL;NULL;441.371.681;4.484.548.932;N;NULL
2024S003533;30/01/2024;14:20:00;PASEO. CASTELLANA / CALL. ROSARIO PINO;177;6;TETUÁN;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;441.528.270;4.479.360.182;N;NULL
2024S003533;30/01/2024;14:20:00;PASEO. CASTELLANA / CALL. ROSARIO PINO;177;6;TETUÁN;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;441.528.270;4.479.360.182;N;NULL
2024S003534;30/01/2024;14:20:00;GTA. MARQUES DE VADILLO, 8;8;11;CARABANCHEL;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;439.224.529;4.472.151.232;N;NULL
2024S003534;30/01/2024;14:20:00;GTA. MARQUES DE VADILLO, 8;8;11;CARABANCHEL;Colisión lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;439.224.529;4.472.151.232;N;NULL
2024S003536;30/01/2024;18:35:00;CALL. SOFIA / AVDA. CANILLEJAS A VICALVARO;7;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;448.219.536;4.474.427.311;N;NULL
2024S003536;30/01/2024;18:35:00;CALL. SOFIA / AVDA. CANILLEJAS A VICALVARO;7;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;448.219.536;4.474.427.311;N;NULL
2024S003537;30/01/2024;19:05:00;CALL. RAIMUNDO FERNANDEZ VILLAVERDE, 30;30;7;CHAMBERÍ;Alcance;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;440.587.000;4.477.567.228;N;NULL
2024S003537;30/01/2024;19:05:00;CALL. RAIMUNDO FERNANDEZ VILLAVERDE, 30;30;7;CHAMBERÍ;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;440.587.000;4.477.567.228;N;NULL
2024S003537;30/01/2024;19:05:00;CALL. RAIMUNDO FERNANDEZ VILLAVERDE, 30;30;7;CHAMBERÍ;Alcance;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;440.587.000;4.477.567.228;N;NULL
2024S003537;30/01/2024;19:05:00;CALL. RAIMUNDO FERNANDEZ VILLAVERDE, 30;30;7;CHAMBERÍ;Alcance;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;440.587.000;4.477.567.228;N;NULL
2024S003537;30/01/2024;19:05:00;CALL. RAIMUNDO FERNANDEZ VILLAVERDE, 30;30;7;CHAMBERÍ;Alcance;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;1;Atención en urgencias sin posterior ingreso;440.587.000;4.477.567.228;N;NULL
2024S003539;30/01/2024;17:20:00;CALL. SERRANO, 208;208;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;442.185.937;4.478.025.719;N;NULL
2024S003539;30/01/2024;17:20:00;CALL. SERRANO, 208;208;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 70 a 74 años;Mujer;14;Sin asistencia sanitaria;442.185.937;4.478.025.719;N;NULL
2024S003540;30/01/2024;20:05:00;CALL. PADRE DAMIAN, 2;2;5;CHAMARTÍN;Colisión múltiple;NULL;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;NULL;NULL;441.800.459;4.478.192.076;N;NULL
2024S003540;30/01/2024;20:05:00;CALL. PADRE DAMIAN, 2;2;5;CHAMARTÍN;Colisión múltiple;NULL;Todo terreno;Conductor;De 30 a 34 años;Mujer;NULL;NULL;441.800.459;4.478.192.076;N;NULL
2024S003540;30/01/2024;20:05:00;CALL. PADRE DAMIAN, 2;2;5;CHAMARTÍN;Colisión múltiple;NULL;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;441.800.459;4.478.192.076;N;NULL
2024S003541;30/01/2024;20:40:00;CALL. MAURICIO LEGENDRE, 25;25;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;441.804.796;4.480.213.158;N;NULL
2024S003541;30/01/2024;20:40:00;CALL. MAURICIO LEGENDRE, 25;25;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;441.804.796;4.480.213.158;N;NULL
2024S003542;30/01/2024;17:40:00;CALL. LAGASCA / CALL. GOYA;40;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;NULL;NULL;441.854.628;4.475.145.585;N;NULL
2024S003542;30/01/2024;17:40:00;CALL. LAGASCA / CALL. GOYA;40;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441.854.628;4.475.145.585;N;NULL
2024S003542;30/01/2024;17:40:00;CALL. LAGASCA / CALL. GOYA;40;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441.854.628;4.475.145.585;N;NULL
2024S003543;30/01/2024;20:05:00;AVDA. PALOMERAS / AVDA. BUENOS AIRES;2;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;444.556.754;4.470.865.933;S;NULL
2024S003543;30/01/2024;20:05:00;AVDA. PALOMERAS / AVDA. BUENOS AIRES;2;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;444.556.754;4.470.865.933;N;NULL
2024S003544;30/01/2024;21:10:00;AVDA. MONASTERIO DE SILOS, 7B;7B;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;NULL;Todo terreno;Conductor;De 45 a 49 años;Hombre;NULL;NULL;439.647.668;4.483.882.962;N;NULL
2024S003544;30/01/2024;21:10:00;AVDA. MONASTERIO DE SILOS, 7B;7B;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;NULL;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;439.647.668;4.483.882.962;N;NULL
2024S003545;30/01/2024;21:30:00;AUTOV. M-30, CALZADA 2 CENTRAL KM 9,800;09XC80;3;RETIRO;Colisión lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;443.352.653;4.472.445.025;N;NULL
2024S003545;30/01/2024;21:30:00;AUTOV. M-30, CALZADA 2 CENTRAL KM 9,800;09XC80;3;RETIRO;Colisión lateral;Despejado;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;443.352.653;4.472.445.025;N;NULL
2024S003547;30/01/2024;22:10:00;CALL. SOLEDAD CAZORLA / CALL. VALLE INCLAN;1;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;434.229.697;4.469.841.265;S;NULL
2024S003548;30/01/2024;23:58:00;PASEO. CASTELLANA, 236;236;5;CHAMARTÍN;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441.680.526;4.480.139.746;N;NULL
2024S003548;30/01/2024;23:58:00;PASEO. CASTELLANA, 236;236;5;CHAMARTÍN;Alcance;Despejado;Todo terreno;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;441.680.526;4.480.139.746;N;NULL
2024S003550;30/01/2024;23:25:00;CALL. SAN NICOMEDES / CALL. MANUEL NOYA;2;12;USERA;Colisión múltiple;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439.528.382;4.471.059.992;N;NULL
2024S003550;30/01/2024;23:25:00;CALL. SAN NICOMEDES / CALL. MANUEL NOYA;2;12;USERA;Colisión múltiple;Despejado;Todo terreno;Conductor;Desconocido;Desconocido;NULL;NULL;439.528.382;4.471.059.992;N;NULL
2024S003550;30/01/2024;23:25:00;CALL. SAN NICOMEDES / CALL. MANUEL NOYA;2;12;USERA;Colisión múltiple;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;439.528.382;4.471.059.992;N;NULL
2024S003550;30/01/2024;23:25:00;CALL. SAN NICOMEDES / CALL. MANUEL NOYA;2;12;USERA;Colisión múltiple;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;439.528.382;4.471.059.992;N;NULL
2024S003552;30/01/2024;23:45:00;CALL. ARCOS, 6;6;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;445.328.396;4.480.971.578;N;NULL
2024S003552;30/01/2024;23:45:00;CALL. ARCOS, 6;6;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;445.328.396;4.480.971.578;N;NULL
2024S003552;30/01/2024;23:45:00;CALL. ARCOS, 6;6;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;445.328.396;4.480.971.578;N;NULL
2024S003552;30/01/2024;23:45:00;CALL. ARCOS, 6;6;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;445.328.396;4.480.971.578;N;NULL
2024S003554;30/01/2024;22:55:00;CALL. TUTOR / CALL. LUISA FERNANDA;8;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439.401.353;4.475.343.958;N;NULL
2024S003554;30/01/2024;22:55:00;CALL. TUTOR / CALL. LUISA FERNANDA;8;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;439.401.353;4.475.343.958;N;NULL
2024S003554;30/01/2024;22:55:00;CALL. TUTOR / CALL. LUISA FERNANDA;8;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439.401.353;4.475.343.958;N;NULL
2024S003570;30/01/2024;12:35:00;CALL. ARTEMISA / AUTOV. M-11;0;21;BARAJAS;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;450.083.064;4.479.972.150;N;NULL
2024S003575;30/01/2024;14:35:00;AUTOV. M-30, 05RC16;05RC16;4;SALAMANCA;Solo salida de la vía;Despejado;Furgoneta;Conductor;De 45 a 49 años;Hombre;NULL;NULL;444.034.447;4.476.563.176;N;NULL
2024S003589;30/01/2024;20:00:00;CALL. SAN MARCELINO, 1;1;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;436.812.076;4.471.388.165;N;NULL
2024S003589;30/01/2024;20:00:00;CALL. SAN MARCELINO, 1;1;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;436.812.076;4.471.388.165;N;NULL
2024S003589;30/01/2024;20:00:00;CALL. SAN MARCELINO, 1;1;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;NULL;NULL;436.812.076;4.471.388.165;N;NULL
2024S003602;30/01/2024;19:40:00;CALL. CORRAL DE CANTOS / CALL. PALOMERAS;11;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;De 50 a 54 años;Hombre;NULL;NULL;443.164.831;4.471.281.430;N;NULL
2024S003703;30/01/2024;18:00:00;DOCTOR RAMON CASTOVIEJO;65;8;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;438.520.291;4.480.553.137;N;NULL
2024S003703;30/01/2024;18:00:00;DOCTOR RAMON CASTOVIEJO;65;8;FUENCARRAL-EL PARDO;Atropello a persona;Despejado;Turismo;Peatón;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438.520.291;4.480.553.137;N;NULL
2024S003820;30/01/2024;0:00:00;CTRA. BARRIO DE LA FORTUNA, 33;33;10;LATINA;Alcance;Despejado;Furgoneta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;433.953.072;4.468.444.048;N;NULL
2024S003820;30/01/2024;0:00:00;CTRA. BARRIO DE LA FORTUNA, 33;33;10;LATINA;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;433.953.072;4.468.444.048;N;NULL
2024S003820;30/01/2024;0:00:00;CTRA. BARRIO DE LA FORTUNA, 33;33;10;LATINA;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;433.953.072;4.468.444.048;N;NULL
2024S003820;30/01/2024;0:00:00;CTRA. BARRIO DE LA FORTUNA, 33;33;10;LATINA;Alcance;Despejado;Turismo;Pasajero;De 10 a 14 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;433.953.072;4.468.444.048;N;NULL
2024S003820;30/01/2024;0:00:00;CTRA. BARRIO DE LA FORTUNA, 33;33;10;LATINA;Alcance;Despejado;Turismo;Pasajero;De 10 a 14 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;433.953.072;4.468.444.048;N;NULL
2024S004634;30/01/2024;18:30:00;CALL. BENJAMIN PALENCIA / CALL. FUENTE CARRANTONA;64;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Autobús;Conductor;De 60 a 64 años;Hombre;NULL;NULL;445.613.297;4.471.683.953;N;NULL
2024S004634;30/01/2024;18:30:00;CALL. BENJAMIN PALENCIA / CALL. FUENTE CARRANTONA;64;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;445.613.297;4.471.683.953;N;NULL
2024S003551;31/01/2024;0:15:00;AVDA. RAFAEL ALBERTI, 22;22;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;445.598.442;4.470.895.269;N;NULL
2024S003551;31/01/2024;0:15:00;AVDA. RAFAEL ALBERTI, 22;22;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;445.598.442;4.470.895.269;N;NULL
2024S003555;31/01/2024;0:50:00;CALL. PRINCESA, 7;7;9;MONCLOA-ARAVACA;Caída;Despejado;VMU eléctrico;Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439.558.974;4.475.220.836;N;NULL
2024S003562;31/01/2024;8:33:00;CALL. JAIME EL CONQUISTADOR / CALL. TORRES MIRANDA;5;2;ARGANZUELA;Atropello a persona;Despejado;Motocicleta > 125cc;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;440.768.335;4.472.160.590;N;NULL
2024S003562;31/01/2024;8:33:00;CALL. JAIME EL CONQUISTADOR / CALL. TORRES MIRANDA;5;2;ARGANZUELA;Atropello a persona;Despejado;Motocicleta > 125cc;Peatón;De 60 a 64 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440.768.335;4.472.160.590;N;NULL
2024S003563;31/01/2024;8:15:00;CALL. GENERAL RICARDOS / CALL. MANUEL LAMELA;171;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;437.659.026;4.470.933.169;N;NULL
2024S003563;31/01/2024;8:15:00;CALL. GENERAL RICARDOS / CALL. MANUEL LAMELA;171;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;437.659.026;4.470.933.169;N;NULL
2024S003566;31/01/2024;9:20:00;CALL. JUAN HURTADO DE MENDOZA / CALL. DOCTOR FLEMING;9;5;CHAMARTÍN;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441.675.903;4.479.097.351;N;NULL
2024S003566;31/01/2024;9:20:00;CALL. JUAN HURTADO DE MENDOZA / CALL. DOCTOR FLEMING;9;5;CHAMARTÍN;Caída;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;441.675.903;4.479.097.351;N;NULL
